id,trial_id,size,fill_a,fill_b,job_name,pod_name,logs_end,logs_end_time,logs_start,logs_start_time,logs_wall_cs,logs_wall_us,logs_cpu_usage,pod_creation_timestamp,container_creation_timestamp,started_at,finished_at,scheduled_at
10,8,900,80,30,job-matrix-mult-default-10,job-matrix-mult-default-10-jbdzx,712233029,503047258,85416,502975871,71387,713870000,997m,2026-03-14T21:19:50Z,2026-03-14T21:19:50Z,2026-03-14T21:19:50Z,2026-03-14T21:31:44Z,2026-03-14T21:19:50Z
10,9,900,80,30,job-matrix-mult-default-10,job-matrix-mult-default-10-6bw9r,702270859,503117993,87546,503047607,70386,703860000,997m,2026-03-14T21:31:47Z,2026-03-14T21:31:47Z,2026-03-14T21:31:48Z,2026-03-14T21:43:32Z,2026-03-14T21:31:47Z
10,10,900,80,30,job-matrix-mult-default-10,job-matrix-mult-default-10-rtjqb,702775690,503188833,86255,503118328,70505,705050000,996m,2026-03-14T21:43:34Z,2026-03-14T21:43:34Z,2026-03-14T21:43:35Z,2026-03-14T21:55:20Z,2026-03-14T21:43:34Z
11,1,210,73,12,job-matrix-mult-default-11,job-matrix-mult-default-11-4nlmm,10119026,499744651,87370,499743734,917,9170000,1093m,2026-03-14T12:21:08Z,2026-03-14T12:21:08Z,2026-03-14T12:21:09Z,2026-03-14T12:21:18Z,2026-03-14T12:21:08Z
11,2,210,73,12,job-matrix-mult-default-11,job-matrix-mult-default-11-p9b6n,9659959,499746740,86438,499745838,902,9020000,1061m,2026-03-14T12:21:29Z,2026-03-14T12:21:29Z,2026-03-14T12:21:30Z,2026-03-14T12:21:39Z,2026-03-14T12:21:29Z
11,3,210,73,12,job-matrix-mult-default-11,job-matrix-mult-default-11-dtl2h,9757346,499748833,86148,499747943,890,8900000,1086m,2026-03-14T12:21:51Z,2026-03-14T12:21:51Z,2026-03-14T12:21:51Z,2026-03-14T12:22:00Z,2026-03-14T12:21:51Z
11,4,210,73,12,job-matrix-mult-default-11,job-matrix-mult-default-11-8n6pj,9615807,499750944,86498,499750050,894,8940000,1065m,2026-03-14T12:22:12Z,2026-03-14T12:22:12Z,2026-03-14T12:22:12Z,2026-03-14T12:22:21Z,2026-03-14T12:22:12Z
11,5,210,73,12,job-matrix-mult-default-11,job-matrix-mult-default-11-qwv8h,11243746,499753217,86772,499752153,1064,10640000,1048m,2026-03-14T12:22:33Z,2026-03-14T12:22:33Z,2026-03-14T12:22:33Z,2026-03-14T12:22:44Z,2026-03-14T12:22:33Z
11,6,210,73,12,job-matrix-mult-default-11,job-matrix-mult-default-11-jx7m7,9651312,499755154,88244,499754256,898,8980000,1064m,2026-03-14T12:22:54Z,2026-03-14T12:22:54Z,2026-03-14T12:22:54Z,2026-03-14T12:23:03Z,2026-03-14T12:22:54Z
11,7,210,73,12,job-matrix-mult-default-11,job-matrix-mult-default-11-ncpqk,10462442,499757314,87372,499756361,953,9530000,1088m,2026-03-14T12:23:15Z,2026-03-14T12:23:15Z,2026-03-14T12:23:15Z,2026-03-14T12:23:25Z,2026-03-14T12:23:15Z
11,8,210,73,12,job-matrix-mult-default-11,job-matrix-mult-default-11-6g5rz,9623049,499759361,86389,499758466,895,8950000,1065m,2026-03-14T12:23:36Z,2026-03-14T12:23:36Z,2026-03-14T12:23:36Z,2026-03-14T12:23:45Z,2026-03-14T12:23:36Z
11,9,210,73,12,job-matrix-mult-default-11,job-matrix-mult-default-11-g47gr,9586382,499761464,87350,499760569,895,8950000,1061m,2026-03-14T12:23:57Z,2026-03-14T12:23:57Z,2026-03-14T12:23:57Z,2026-03-14T12:24:06Z,2026-03-14T12:23:57Z
11,10,210,73,12,job-matrix-mult-default-11,job-matrix-mult-default-11-9n7vv,10618648,499763655,85673,499762673,982,9820000,1072m,2026-03-14T12:24:18Z,2026-03-14T12:24:18Z,2026-03-14T12:24:19Z,2026-03-14T12:24:28Z,2026-03-14T12:24:18Z
12,1,220,5,96,job-matrix-mult-default-12,job-matrix-mult-default-12-4p29d,11206239,503190109,86869,503189082,1027,10270000,1082m,2026-03-14T21:55:22Z,2026-03-14T21:55:22Z,2026-03-14T21:55:23Z,2026-03-14T21:55:33Z,2026-03-14T21:55:22Z
12,2,220,5,96,job-matrix-mult-default-12,job-matrix-mult-default-12-q7brs,11134845,503192211,86460,503191191,1020,10200000,1083m,2026-03-14T21:55:43Z,2026-03-14T21:55:43Z,2026-03-14T21:55:44Z,2026-03-14T21:55:54Z,2026-03-14T21:55:43Z
12,3,220,5,96,job-matrix-mult-default-12,job-matrix-mult-default-12-nfpv5,10857020,503194319,85562,503193299,1020,10200000,1056m,2026-03-14T21:56:04Z,2026-03-14T21:56:04Z,2026-03-14T21:56:05Z,2026-03-14T21:56:15Z,2026-03-14T21:56:04Z
12,4,220,5,96,job-matrix-mult-default-12,job-matrix-mult-default-12-2rvxk,11210247,503196429,86563,503195402,1027,10270000,1083m,2026-03-14T21:56:25Z,2026-03-14T21:56:25Z,2026-03-14T21:56:26Z,2026-03-14T21:56:36Z,2026-03-14T21:56:25Z
12,5,220,5,96,job-matrix-mult-default-12,job-matrix-mult-default-12-m469b,10883092,503198532,86657,503197509,1023,10230000,1055m,2026-03-14T21:56:46Z,2026-03-14T21:56:46Z,2026-03-14T21:56:47Z,2026-03-14T21:56:57Z,2026-03-14T21:56:46Z
12,6,220,5,96,job-matrix-mult-default-12,job-matrix-mult-default-12-n6qjw,10980012,503200653,88030,503199619,1034,10340000,1053m,2026-03-14T21:57:07Z,2026-03-14T21:57:07Z,2026-03-14T21:57:08Z,2026-03-14T21:57:18Z,2026-03-14T21:57:07Z
12,7,220,5,96,job-matrix-mult-default-12,job-matrix-mult-default-12-4mqjc,11283112,503202785,88190,503201724,1061,10610000,1055m,2026-03-14T21:57:28Z,2026-03-14T21:57:28Z,2026-03-14T21:57:29Z,2026-03-14T21:57:40Z,2026-03-14T21:57:28Z
12,8,220,5,96,job-matrix-mult-default-12,job-matrix-mult-default-12-bvnvj,10904643,503204854,84916,503203828,1026,10260000,1054m,2026-03-14T21:57:49Z,2026-03-14T21:57:49Z,2026-03-14T21:57:50Z,2026-03-14T21:58:00Z,2026-03-14T21:57:49Z
12,9,220,5,96,job-matrix-mult-default-12,job-matrix-mult-default-12-s5bvv,11391611,503207008,88338,503205938,1070,10700000,1056m,2026-03-14T21:58:10Z,2026-03-14T21:58:10Z,2026-03-14T21:58:11Z,2026-03-14T21:58:22Z,2026-03-14T21:58:10Z
12,10,220,5,96,job-matrix-mult-default-12,job-matrix-mult-default-12-hnddw,10936468,503209074,87914,503208048,1026,10260000,1057m,2026-03-14T21:58:32Z,2026-03-14T21:58:32Z,2026-03-14T21:58:32Z,2026-03-14T21:58:43Z,2026-03-14T21:58:32Z
13,1,230,88,31,job-matrix-mult-default-13,job-matrix-mult-default-13-sxll9,12574549,503211344,87125,503210154,1190,11900000,1049m,2026-03-14T21:58:53Z,2026-03-14T21:58:53Z,2026-03-14T21:58:53Z,2026-03-14T21:59:05Z,2026-03-14T21:58:53Z
13,2,230,88,31,job-matrix-mult-default-13,job-matrix-mult-default-13-7nt52,13102207,503213521,86472,503212261,1260,12600000,1032m,2026-03-14T21:59:14Z,2026-03-14T21:59:14Z,2026-03-14T21:59:14Z,2026-03-14T21:59:27Z,2026-03-14T21:59:14Z
13,3,230,88,31,job-matrix-mult-default-13,job-matrix-mult-default-13-f5rzp,12314676,503215541,87491,503214368,1173,11730000,1042m,2026-03-14T21:59:35Z,2026-03-14T21:59:35Z,2026-03-14T21:59:35Z,2026-03-14T21:59:47Z,2026-03-14T21:59:35Z
13,4,230,88,31,job-matrix-mult-default-13,job-matrix-mult-default-13-5t77h,12382828,503217661,84925,503216476,1185,11850000,1037m,2026-03-14T21:59:56Z,2026-03-14T21:59:56Z,2026-03-14T21:59:57Z,2026-03-14T22:00:08Z,2026-03-14T21:59:56Z
13,5,230,88,31,job-matrix-mult-default-13,job-matrix-mult-default-13-6q7df,12361896,503219740,86068,503218583,1157,11570000,1061m,2026-03-14T22:00:17Z,2026-03-14T22:00:17Z,2026-03-14T22:00:18Z,2026-03-14T22:00:29Z,2026-03-14T22:00:17Z
13,6,230,88,31,job-matrix-mult-default-13,job-matrix-mult-default-13-zg7gc,14145842,503222036,87780,503220688,1348,13480000,1042m,2026-03-14T22:00:38Z,2026-03-14T22:00:38Z,2026-03-14T22:00:39Z,2026-03-14T22:00:52Z,2026-03-14T22:00:38Z
13,7,230,88,31,job-matrix-mult-default-13,job-matrix-mult-default-13-q8f7z,12352048,503223970,85873,503222796,1174,11740000,1044m,2026-03-14T22:00:59Z,2026-03-14T22:00:59Z,2026-03-14T22:01:00Z,2026-03-14T22:01:11Z,2026-03-14T22:00:59Z
13,8,230,88,31,job-matrix-mult-default-13,job-matrix-mult-default-13-w77gh,12548908,503226094,88052,503224904,1190,11900000,1047m,2026-03-14T22:01:20Z,2026-03-14T22:01:20Z,2026-03-14T22:01:21Z,2026-03-14T22:01:33Z,2026-03-14T22:01:20Z
13,9,230,88,31,job-matrix-mult-default-13,job-matrix-mult-default-13-6rpf9,14272053,503228368,85549,503227008,1360,13600000,1043m,2026-03-14T22:01:41Z,2026-03-14T22:01:41Z,2026-03-14T22:01:42Z,2026-03-14T22:01:55Z,2026-03-14T22:01:41Z
13,10,230,88,31,job-matrix-mult-default-13,job-matrix-mult-default-13-68g67,12374536,503230287,88410,503229114,1173,11730000,1047m,2026-03-14T22:02:02Z,2026-03-14T22:02:02Z,2026-03-14T22:02:03Z,2026-03-14T22:02:15Z,2026-03-14T22:02:02Z
14,1,240,47,59,job-matrix-mult-default-14,job-matrix-mult-default-14-jrr2b,14119326,503232540,88361,503231222,1318,13180000,1064m,2026-03-14T22:02:23Z,2026-03-14T22:02:23Z,2026-03-14T22:02:24Z,2026-03-14T22:02:37Z,2026-03-14T22:02:23Z
14,2,240,47,59,job-matrix-mult-default-14,job-matrix-mult-default-14-xqczx,13785520,503234649,101568,503233330,1319,13190000,1037m,2026-03-14T22:02:44Z,2026-03-14T22:02:44Z,2026-03-14T22:02:45Z,2026-03-14T22:02:58Z,2026-03-14T22:02:44Z
14,3,240,47,59,job-matrix-mult-default-14,job-matrix-mult-default-14-llt4c,13806365,503236753,88407,503235437,1316,13160000,1042m,2026-03-14T22:03:05Z,2026-03-14T22:03:05Z,2026-03-14T22:03:06Z,2026-03-14T22:03:19Z,2026-03-14T22:03:05Z
14,4,240,47,59,job-matrix-mult-default-14,job-matrix-mult-default-14-b2xks,14824163,503238941,85821,503237543,1398,13980000,1054m,2026-03-14T22:03:27Z,2026-03-14T22:03:27Z,2026-03-14T22:03:27Z,2026-03-14T22:03:41Z,2026-03-14T22:03:27Z
14,5,240,47,59,job-matrix-mult-default-14,job-matrix-mult-default-14-4kqls,14169367,503241000,87387,503239649,1351,13510000,1042m,2026-03-14T22:03:48Z,2026-03-14T22:03:48Z,2026-03-14T22:03:48Z,2026-03-14T22:04:02Z,2026-03-14T22:03:48Z
14,6,240,47,59,job-matrix-mult-default-14,job-matrix-mult-default-14-nwvzf,14804076,503243177,86382,503241757,1420,14200000,1036m,2026-03-14T22:04:09Z,2026-03-14T22:04:09Z,2026-03-14T22:04:09Z,2026-03-14T22:04:24Z,2026-03-14T22:04:09Z
14,7,240,47,59,job-matrix-mult-default-14,job-matrix-mult-default-14-799xj,13909186,503245189,86806,503243863,1326,13260000,1042m,2026-03-14T22:04:30Z,2026-03-14T22:04:30Z,2026-03-14T22:04:30Z,2026-03-14T22:04:44Z,2026-03-14T22:04:30Z
14,8,240,47,59,job-matrix-mult-default-14,job-matrix-mult-default-14-cddgl,13790886,503247293,87401,503245969,1324,13240000,1035m,2026-03-14T22:04:51Z,2026-03-14T22:04:51Z,2026-03-14T22:04:51Z,2026-03-14T22:05:05Z,2026-03-14T22:04:51Z
14,9,240,47,59,job-matrix-mult-default-14,job-matrix-mult-default-14-z89xz,14099523,503249391,85696,503248074,1317,13170000,1064m,2026-03-14T22:05:12Z,2026-03-14T22:05:12Z,2026-03-14T22:05:13Z,2026-03-14T22:05:26Z,2026-03-14T22:05:12Z
14,10,240,47,59,job-matrix-mult-default-14,job-matrix-mult-default-14-q97xl,16087780,503251725,86116,503250179,1546,15460000,1035m,2026-03-14T22:05:33Z,2026-03-14T22:05:33Z,2026-03-14T22:05:34Z,2026-03-14T22:05:49Z,2026-03-14T22:05:33Z
15,1,250,16,84,job-matrix-mult-default-15,job-matrix-mult-default-15-bqcsg,17439159,503253935,85256,503252285,1650,16500000,1051m,2026-03-14T22:05:54Z,2026-03-14T22:05:54Z,2026-03-14T22:05:55Z,2026-03-14T22:06:11Z,2026-03-14T22:05:54Z
15,2,250,16,84,job-matrix-mult-default-15,job-matrix-mult-default-15-9lffc,15651897,503255892,87151,503254394,1498,14980000,1039m,2026-03-14T22:06:15Z,2026-03-14T22:06:15Z,2026-03-14T22:06:16Z,2026-03-14T22:06:31Z,2026-03-14T22:06:15Z
15,3,250,16,84,job-matrix-mult-default-15,job-matrix-mult-default-15-z2gmx,15508353,503257986,87898,503256499,1487,14870000,1037m,2026-03-14T22:06:36Z,2026-03-14T22:06:36Z,2026-03-14T22:06:37Z,2026-03-14T22:06:52Z,2026-03-14T22:06:36Z
15,4,250,16,84,job-matrix-mult-default-15,job-matrix-mult-default-15-6jpsd,18061746,503260345,86893,503258605,1740,17400000,1033m,2026-03-14T22:06:57Z,2026-03-14T22:06:57Z,2026-03-14T22:06:58Z,2026-03-14T22:07:15Z,2026-03-14T22:06:57Z
15,5,250,16,84,job-matrix-mult-default-15,job-matrix-mult-default-15-k86j9,15828760,503262215,89310,503260714,1501,15010000,1048m,2026-03-14T22:07:18Z,2026-03-14T22:07:18Z,2026-03-14T22:07:19Z,2026-03-14T22:07:34Z,2026-03-14T22:07:18Z
15,6,250,16,84,job-matrix-mult-default-15,job-matrix-mult-default-15-r8gjm,15799242,503264311,104313,503262822,1489,14890000,1054m,2026-03-14T22:07:39Z,2026-03-14T22:07:39Z,2026-03-14T22:07:40Z,2026-03-14T22:07:55Z,2026-03-14T22:07:39Z
15,7,250,16,84,job-matrix-mult-default-15,job-matrix-mult-default-15-46lss,15502573,503266410,89830,503264928,1482,14820000,1039m,2026-03-14T22:08:00Z,2026-03-14T22:08:00Z,2026-03-14T22:08:01Z,2026-03-14T22:08:16Z,2026-03-14T22:08:00Z
15,8,250,16,84,job-matrix-mult-default-15,job-matrix-mult-default-15-dlrth,15719760,503268519,87643,503267032,1487,14870000,1051m,2026-03-14T22:08:21Z,2026-03-14T22:08:21Z,2026-03-14T22:08:22Z,2026-03-14T22:08:37Z,2026-03-14T22:08:21Z
15,9,250,16,84,job-matrix-mult-default-15,job-matrix-mult-default-15-k2mj7,16373040,503270712,87014,503269140,1572,15720000,1036m,2026-03-14T22:08:42Z,2026-03-14T22:08:43Z,2026-03-14T22:08:43Z,2026-03-14T22:08:59Z,2026-03-14T22:08:42Z
15,10,250,16,84,job-matrix-mult-default-15,job-matrix-mult-default-15-v98mc,15906317,503272752,86275,503271251,1501,15010000,1053m,2026-03-14T22:09:04Z,2026-03-14T22:09:04Z,2026-03-14T22:09:04Z,2026-03-14T22:09:19Z,2026-03-14T22:09:04Z
16,1,260,99,3,job-matrix-mult-default-16,job-matrix-mult-default-16-fzncs,17751172,503275076,87289,503273358,1718,17180000,1028m,2026-03-14T22:09:25Z,2026-03-14T22:09:25Z,2026-03-14T22:09:25Z,2026-03-14T22:09:43Z,2026-03-14T22:09:25Z
16,2,260,99,3,job-matrix-mult-default-16,job-matrix-mult-default-16-f6jwl,19444779,503277314,86194,503275462,1852,18520000,1045m,2026-03-14T22:09:46Z,2026-03-14T22:09:46Z,2026-03-14T22:09:46Z,2026-03-14T22:10:05Z,2026-03-14T22:09:46Z
16,3,260,99,3,job-matrix-mult-default-16,job-matrix-mult-default-16-f6jwl,19444779,503277314,86194,503275462,1852,18520000,1045m,2026-03-14T22:09:46Z,2026-03-14T22:09:46Z,2026-03-14T22:09:46Z,2026-03-14T22:10:05Z,2026-03-14T22:09:46Z
16,4,260,99,3,job-matrix-mult-default-16,job-matrix-mult-default-16-gcj64,17423755,503279352,87839,503277670,1682,16820000,1030m,2026-03-14T22:10:08Z,2026-03-14T22:10:08Z,2026-03-14T22:10:08Z,2026-03-14T22:10:25Z,2026-03-14T22:10:08Z
16,5,260,99,3,job-matrix-mult-default-16,job-matrix-mult-default-16-54lfv,22263100,503281933,86487,503279770,2163,21630000,1025m,2026-03-14T22:10:29Z,2026-03-14T22:10:29Z,2026-03-14T22:10:29Z,2026-03-14T22:10:51Z,2026-03-14T22:10:29Z
16,6,260,99,3,job-matrix-mult-default-16,job-matrix-mult-default-16-2l2d5,17816656,503284584,86550,503282881,1703,17030000,1041m,2026-03-14T22:11:00Z,2026-03-14T22:11:00Z,2026-03-14T22:11:01Z,2026-03-14T22:11:18Z,2026-03-14T22:11:00Z
16,7,260,99,3,job-matrix-mult-default-16,job-matrix-mult-default-16-5pkrb,17416069,503286670,86473,503284990,1680,16800000,1031m,2026-03-14T22:11:21Z,2026-03-14T22:11:21Z,2026-03-14T22:11:22Z,2026-03-14T22:11:38Z,2026-03-14T22:11:21Z
16,8,260,99,3,job-matrix-mult-default-16,job-matrix-mult-default-16-znmbb,17485703,503288788,85906,503287098,1690,16900000,1029m,2026-03-14T22:11:42Z,2026-03-14T22:11:42Z,2026-03-14T22:11:43Z,2026-03-14T22:12:00Z,2026-03-14T22:11:42Z
16,9,260,99,3,job-matrix-mult-default-16,job-matrix-mult-default-16-mg8zd,17422712,503290886,89210,503289208,1678,16780000,1032m,2026-03-14T22:12:03Z,2026-03-14T22:12:03Z,2026-03-14T22:12:04Z,2026-03-14T22:12:21Z,2026-03-14T22:12:03Z
16,10,260,99,3,job-matrix-mult-default-16,job-matrix-mult-default-16-229j4,17549943,503293012,85898,503291314,1698,16980000,1028m,2026-03-14T22:12:24Z,2026-03-14T22:12:24Z,2026-03-14T22:12:25Z,2026-03-14T22:12:42Z,2026-03-14T22:12:24Z
17,1,270,41,67,job-matrix-mult-default-17,job-matrix-mult-default-17-xg4tc,21714573,503295529,86717,503293420,2109,21090000,1025m,2026-03-14T22:12:45Z,2026-03-14T22:12:45Z,2026-03-14T22:12:46Z,2026-03-14T22:13:07Z,2026-03-14T22:12:45Z
17,2,270,41,67,job-matrix-mult-default-17,job-matrix-mult-default-17-nnqj4,19536813,503298438,87212,503296539,1899,18990000,1024m,2026-03-14T22:13:16Z,2026-03-14T22:13:16Z,2026-03-14T22:13:17Z,2026-03-14T22:13:36Z,2026-03-14T22:13:16Z
17,3,270,41,67,job-matrix-mult-default-17,job-matrix-mult-default-17-99m92,22972838,503300862,86180,503298645,2217,22170000,1032m,2026-03-14T22:13:38Z,2026-03-14T22:13:38Z,2026-03-14T22:13:38Z,2026-03-14T22:14:00Z,2026-03-14T22:13:38Z
17,4,270,41,67,job-matrix-mult-default-17,job-matrix-mult-default-17-69hxr,19932256,503303663,90647,503301762,1901,19010000,1043m,2026-03-14T22:14:09Z,2026-03-14T22:14:09Z,2026-03-14T22:14:09Z,2026-03-14T22:14:28Z,2026-03-14T22:14:09Z
17,5,270,41,67,job-matrix-mult-default-17,job-matrix-mult-default-17-4kxbl,19511857,503306766,87831,503304878,1888,18880000,1028m,2026-03-14T22:14:40Z,2026-03-14T22:14:40Z,2026-03-14T22:14:41Z,2026-03-14T22:14:59Z,2026-03-14T22:14:40Z
17,6,270,41,67,job-matrix-mult-default-17,job-matrix-mult-default-17-54rtj,20235962,503309959,86579,503307992,1967,19670000,1024m,2026-03-14T22:15:11Z,2026-03-14T22:15:11Z,2026-03-14T22:15:12Z,2026-03-14T22:15:31Z,2026-03-14T22:15:11Z
17,7,270,41,67,job-matrix-mult-default-17,job-matrix-mult-default-17-jrfn2,19547094,503312995,84769,503311107,1888,18880000,1030m,2026-03-14T22:15:42Z,2026-03-14T22:15:42Z,2026-03-14T22:15:43Z,2026-03-14T22:16:02Z,2026-03-14T22:15:42Z
17,8,270,41,67,job-matrix-mult-default-17,job-matrix-mult-default-17-j8fxk,19711702,503316112,86319,503314223,1889,18890000,1038m,2026-03-14T22:16:13Z,2026-03-14T22:16:13Z,2026-03-14T22:16:14Z,2026-03-14T22:16:33Z,2026-03-14T22:16:13Z
17,9,270,41,67,job-matrix-mult-default-17,job-matrix-mult-default-17-l5s79,19613115,503319229,92070,503317336,1893,18930000,1031m,2026-03-14T22:16:44Z,2026-03-14T22:16:44Z,2026-03-14T22:16:45Z,2026-03-14T22:17:04Z,2026-03-14T22:16:44Z
17,10,270,41,67,job-matrix-mult-default-17,job-matrix-mult-default-17-kqn45,19803054,503321335,87680,503319442,1893,18930000,1041m,2026-03-14T22:17:06Z,2026-03-14T22:17:06Z,2026-03-14T22:17:06Z,2026-03-14T22:17:25Z,2026-03-14T22:17:06Z
18,1,280,22,77,job-matrix-mult-default-18,job-matrix-mult-default-18-fwnnx,21666385,503323660,87613,503321546,2114,21140000,1020m,2026-03-14T22:17:27Z,2026-03-14T22:17:27Z,2026-03-14T22:17:27Z,2026-03-14T22:17:48Z,2026-03-14T22:17:27Z
18,2,280,22,77,job-matrix-mult-default-18,job-matrix-mult-default-18-4bw9k,31741540,503327753,88315,503324662,3091,30910000,1024m,2026-03-14T22:17:58Z,2026-03-14T22:17:58Z,2026-03-14T22:17:58Z,2026-03-14T22:18:29Z,2026-03-14T22:17:58Z
18,3,280,22,77,job-matrix-mult-default-18,job-matrix-mult-default-18-q5l8k,22795237,503331012,87744,503328788,2224,22240000,1021m,2026-03-14T22:18:39Z,2026-03-14T22:18:39Z,2026-03-14T22:18:40Z,2026-03-14T22:19:02Z,2026-03-14T22:18:39Z
18,4,280,22,77,job-matrix-mult-default-18,job-matrix-mult-default-18-2z2dt,21872516,503334027,87477,503331903,2124,21240000,1025m,2026-03-14T22:19:10Z,2026-03-14T22:19:10Z,2026-03-14T22:19:11Z,2026-03-14T22:19:32Z,2026-03-14T22:19:10Z
18,5,280,22,77,job-matrix-mult-default-18,job-matrix-mult-default-18-nxv9h,21606022,503337127,84168,503335019,2108,21080000,1020m,2026-03-14T22:19:41Z,2026-03-14T22:19:41Z,2026-03-14T22:19:42Z,2026-03-14T22:20:03Z,2026-03-14T22:19:41Z
18,6,280,22,77,job-matrix-mult-default-18,job-matrix-mult-default-18-sfx7x,21716116,503340231,84997,503338132,2099,20990000,1030m,2026-03-14T22:20:12Z,2026-03-14T22:20:12Z,2026-03-14T22:20:13Z,2026-03-14T22:20:34Z,2026-03-14T22:20:12Z
18,7,280,22,77,job-matrix-mult-default-18,job-matrix-mult-default-18-p6tsd,21607566,503343345,84519,503341248,2097,20970000,1026m,2026-03-14T22:20:44Z,2026-03-14T22:20:44Z,2026-03-14T22:20:44Z,2026-03-14T22:21:05Z,2026-03-14T22:20:44Z
18,8,280,22,77,job-matrix-mult-default-18,job-matrix-mult-default-18-pxlvh,22313691,503346541,87121,503344368,2173,21730000,1022m,2026-03-14T22:21:15Z,2026-03-14T22:21:15Z,2026-03-14T22:21:15Z,2026-03-14T22:21:37Z,2026-03-14T22:21:15Z
18,9,280,22,77,job-matrix-mult-default-18,job-matrix-mult-default-18-rq6m2,25882410,503350005,87828,503347483,2522,25220000,1022m,2026-03-14T22:21:46Z,2026-03-14T22:21:46Z,2026-03-14T22:21:47Z,2026-03-14T22:22:12Z,2026-03-14T22:21:46Z
18,10,280,22,77,job-matrix-mult-default-18,job-matrix-mult-default-18-dnqhb,22459288,503352792,85671,503350597,2195,21950000,1019m,2026-03-14T22:22:17Z,2026-03-14T22:22:17Z,2026-03-14T22:22:18Z,2026-03-14T22:22:40Z,2026-03-14T22:22:17Z
19,1,290,68,25,job-matrix-mult-default-19,job-matrix-mult-default-19-z7w9h,24320631,503356063,86042,503353713,2350,23500000,1031m,2026-03-14T22:22:48Z,2026-03-14T22:22:48Z,2026-03-14T22:22:49Z,2026-03-14T22:23:12Z,2026-03-14T22:22:48Z
19,2,290,68,25,job-matrix-mult-default-19,job-matrix-mult-default-19-gcnz2,23994922,503359176,84332,503356831,2345,23450000,1019m,2026-03-14T22:23:19Z,2026-03-14T22:23:19Z,2026-03-14T22:23:20Z,2026-03-14T22:23:44Z,2026-03-14T22:23:19Z
19,3,290,68,25,job-matrix-mult-default-19,job-matrix-mult-default-19-cbkzb,24925538,503362395,86576,503359946,2449,24490000,1014m,2026-03-14T22:23:51Z,2026-03-14T22:23:51Z,2026-03-14T22:23:51Z,2026-03-14T22:24:16Z,2026-03-14T22:23:51Z
19,4,290,68,25,job-matrix-mult-default-19,job-matrix-mult-default-19-gzkgw,24332971,503365404,90317,503363062,2342,23420000,1035m,2026-03-14T22:24:22Z,2026-03-14T22:24:22Z,2026-03-14T22:24:22Z,2026-03-14T22:24:46Z,2026-03-14T22:24:22Z
19,5,290,68,25,job-matrix-mult-default-19,job-matrix-mult-default-19-v5np2,25098695,503368628,87883,503366179,2449,24490000,1021m,2026-03-14T22:24:53Z,2026-03-14T22:24:53Z,2026-03-14T22:24:54Z,2026-03-14T22:25:18Z,2026-03-14T22:24:53Z
19,6,290,68,25,job-matrix-mult-default-19,job-matrix-mult-default-19-skr56,24035483,503371642,86884,503369293,2349,23490000,1019m,2026-03-14T22:25:24Z,2026-03-14T22:25:24Z,2026-03-14T22:25:25Z,2026-03-14T22:25:48Z,2026-03-14T22:25:24Z
19,7,290,68,25,job-matrix-mult-default-19,job-matrix-mult-default-19-xhk76,24875171,503374824,93700,503372411,2413,24130000,1026m,2026-03-14T22:25:55Z,2026-03-14T22:25:55Z,2026-03-14T22:25:56Z,2026-03-14T22:26:20Z,2026-03-14T22:25:55Z
19,8,290,68,25,job-matrix-mult-default-19,job-matrix-mult-default-19-b5sn4,23639249,503377830,84616,503375528,2302,23020000,1023m,2026-03-14T22:26:26Z,2026-03-14T22:26:26Z,2026-03-14T22:26:27Z,2026-03-14T22:26:50Z,2026-03-14T22:26:26Z
19,9,290,68,25,job-matrix-mult-default-19,job-matrix-mult-default-19-j4p76,24182837,503380972,86482,503378642,2330,23300000,1034m,2026-03-14T22:26:58Z,2026-03-14T22:26:58Z,2026-03-14T22:26:58Z,2026-03-14T22:27:22Z,2026-03-14T22:26:58Z
19,10,290,68,25,job-matrix-mult-default-19,job-matrix-mult-default-19-chqv2,26583116,503384352,84153,503381756,2596,25960000,1020m,2026-03-14T22:27:29Z,2026-03-14T22:27:29Z,2026-03-14T22:27:29Z,2026-03-14T22:27:55Z,2026-03-14T22:27:29Z
20,1,310,9,90,job-matrix-mult-default-20,job-matrix-mult-default-20-pnhr6,29319521,503387714,95499,503384872,2842,28420000,1028m,2026-03-14T22:28:00Z,2026-03-14T22:28:00Z,2026-03-14T22:28:00Z,2026-03-14T22:28:29Z,2026-03-14T22:28:00Z
20,2,310,9,90,job-matrix-mult-default-20,job-matrix-mult-default-20-mzsjg,29254772,503390852,88295,503387986,2866,28660000,1017m,2026-03-14T22:28:31Z,2026-03-14T22:28:31Z,2026-03-14T22:28:32Z,2026-03-14T22:29:00Z,2026-03-14T22:28:31Z
